d100_setting_id,d200_setting_id,policy_role,budget_group,display_role,Borough,Category,d100_source_policy_id,d100_vector_hash,d100_n_inference_seeds,d100_realized_inspection_fraction,d200_source_policy_id,d200_vector_hash,d200_n_inference_seeds,d200_realized_inspection_fraction,inspection_fraction_change_d200_minus_d100,historical_inspection_fraction
d100_delay_median_cap1,d200_delay_median_cap1,borough_most_efficient,borough,most_efficient,Queens,Hazard,candidate_d100_delay_median_cap1_borough_c7df3d1fd0b07964,d75d21eacf056c54fe6739956c16a8a6d4d7fd75e61fbcf2bc8e8a06fcc3a4cb,25,0.9911262635325079,candidate_d200_delay_median_cap1_borough_baba7ce105c151d8,9c8b7220c2ff73efa9211acecb1fbbb7373ba1b3b3f9ff761deac1ab41716a83,25,0.9929541240504816,0.0018278605179736784,0.842275255697111
d100_delay_median_cap1,d200_delay_median_cap1,borough_most_efficient,borough,most_efficient,Queens,Illegal Tree Damage,candidate_d100_delay_median_cap1_borough_c7df3d1fd0b07964,d75d21eacf056c54fe6739956c16a8a6d4d7fd75e61fbcf2bc8e8a06fcc3a4cb,25,0.9961253561253561,candidate_d200_delay_median_cap1_borough_baba7ce105c151d8,9c8b7220c2ff73efa9211acecb1fbbb7373ba1b3b3f9ff761deac1ab41716a83,25,0.9955969955969957,-0.000528360528360472,0.7257187257187258
d100_delay_median_cap1,d200_delay_median_cap1,borough_most_efficient,borough,most_efficient,Queens,Other,candidate_d100_delay_median_cap1_borough_c7df3d1fd0b07964,d75d21eacf056c54fe6739956c16a8a6d4d7fd75e61fbcf2bc8e8a06fcc3a4cb,25,0.9927950310559006,candidate_d200_delay_median_cap1_borough_baba7ce105c151d8,9c8b7220c2ff73efa9211acecb1fbbb7373ba1b3b3f9ff761deac1ab41716a83,25,0.996438923395445,0.00364389233954443,0.8136645962732919
d100_delay_median_cap1,d200_delay_median_cap1,borough_most_efficient,borough,most_efficient,Queens,Prune,candidate_d100_delay_median_cap1_borough_c7df3d1fd0b07964,d75d21eacf056c54fe6739956c16a8a6d4d7fd75e61fbcf2bc8e8a06fcc3a4cb,25,0.046259419592752885,candidate_d200_delay_median_cap1_borough_baba7ce105c151d8,9c8b7220c2ff73efa9211acecb1fbbb7373ba1b3b3f9ff761deac1ab41716a83,25,0.04029501362834692,-0.005964405964405964,0.244668911335578
d100_delay_median_cap1,d200_delay_median_cap1,borough_most_efficient,borough,most_efficient,Queens,Remove Tree,candidate_d100_delay_median_cap1_borough_c7df3d1fd0b07964,d75d21eacf056c54fe6739956c16a8a6d4d7fd75e61fbcf2bc8e8a06fcc3a4cb,25,0.7739666666666666,candidate_d200_delay_median_cap1_borough_baba7ce105c151d8,9c8b7220c2ff73efa9211acecb1fbbb7373ba1b3b3f9ff761deac1ab41716a83,25,0.8823980392156863,0.10843137254901969,0.84
d100_delay_median_cap1,d200_delay_median_cap1,borough_most_efficient,borough,most_efficient,Queens,Root/Sewer/Sidewalk,candidate_d100_delay_median_cap1_borough_c7df3d1fd0b07964,d75d21eacf056c54fe6739956c16a8a6d4d7fd75e61fbcf2bc8e8a06fcc3a4cb,25,0.06894732830246204,candidate_d200_delay_median_cap1_borough_baba7ce105c151d8,9c8b7220c2ff73efa9211acecb1fbbb7373ba1b3b3f9ff761deac1ab41716a83,25,0.060452778412988746,-0.008494549889473298,0.6391493254058999
d100_delay_median_cap1,d200_delay_median_cap1,borough_most_efficient,borough,most_efficient,Staten Island,Hazard,candidate_d100_delay_median_cap1_borough_c7df3d1fd0b07964,d75d21eacf056c54fe6739956c16a8a6d4d7fd75e61fbcf2bc8e8a06fcc3a4cb,25,1.0,candidate_d200_delay_median_cap1_borough_baba7ce105c151d8,9c8b7220c2ff73efa9211acecb1fbbb7373ba1b3b3f9ff761deac1ab41716a83,25,1.0,0.0,0.6998405103668262
d100_delay_median_cap1,d200_delay_median_cap1,borough_most_efficient,borough,most_efficient,Staten Island,Illegal Tree Damage,candidate_d100_delay_median_cap1_borough_c7df3d1fd0b07964,d75d21eacf056c54fe6739956c16a8a6d4d7fd75e61fbcf2bc8e8a06fcc3a4cb,25,0.8416565656565657,candidate_d200_delay_median_cap1_borough_baba7ce105c151d8,9c8b7220c2ff73efa9211acecb1fbbb7373ba1b3b3f9ff761deac1ab41716a83,25,0.9983434343434344,0.15668686868686876,0.5121212121212121
d100_delay_median_cap1,d200_delay_median_cap1,borough_most_efficient,borough,most_efficient,Staten Island,Other,candidate_d100_delay_median_cap1_borough_c7df3d1fd0b07964,d75d21eacf056c54fe6739956c16a8a6d4d7fd75e61fbcf2bc8e8a06fcc3a4cb,25,0.9937349397590362,candidate_d200_delay_median_cap1_borough_baba7ce105c151d8,9c8b7220c2ff73efa9211acecb1fbbb7373ba1b3b3f9ff761deac1ab41716a83,25,1.0,0.006265060240963849,0.7831325301204819
d100_delay_median_cap1,d200_delay_median_cap1,borough_most_efficient,borough,most_efficient,Staten Island,Prune,candidate_d100_delay_median_cap1_borough_c7df3d1fd0b07964,d75d21eacf056c54fe6739956c16a8a6d4d7fd75e61fbcf2bc8e8a06fcc3a4cb,25,0.1417970436804517,candidate_d200_delay_median_cap1_borough_baba7ce105c151d8,9c8b7220c2ff73efa9211acecb1fbbb7373ba1b3b3f9ff761deac1ab41716a83,25,0.09120079720976579,-0.05059624647068592,0.3766816143497757
d100_delay_median_cap1,d200_delay_median_cap1,borough_most_efficient,borough,most_efficient,Staten Island,Remove Tree,candidate_d100_delay_median_cap1_borough_c7df3d1fd0b07964,d75d21eacf056c54fe6739956c16a8a6d4d7fd75e61fbcf2bc8e8a06fcc3a4cb,25,0.9268139609349985,candidate_d200_delay_median_cap1_borough_baba7ce105c151d8,9c8b7220c2ff73efa9211acecb1fbbb7373ba1b3b3f9ff761deac1ab41716a83,25,0.878379763048351,-0.04843419788664749,0.8146013448607109
d100_delay_median_cap1,d200_delay_median_cap1,borough_most_efficient,borough,most_efficient,Staten Island,Root/Sewer/Sidewalk,candidate_d100_delay_median_cap1_borough_c7df3d1fd0b07964,d75d21eacf056c54fe6739956c16a8a6d4d7fd75e61fbcf2bc8e8a06fcc3a4cb,25,0.20781376518218622,candidate_d200_delay_median_cap1_borough_baba7ce105c151d8,9c8b7220c2ff73efa9211acecb1fbbb7373ba1b3b3f9ff761deac1ab41716a83,25,0.14788124156545204,-0.05993252361673418,0.6897773279352226
d100_delay_median_cap1,d200_delay_median_cap1,borough_most_equitable,borough,most_equitable,Bronx,Hazard,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,25,0.9344909234411997,candidate_d200_delay_median_cap1_borough_f9aa0855bb1e5ca2,4b4270df7e81782988215f8398e0c575600c25b47e7a4a1d5ea28b6348972c3e,25,0.8850618258353065,-0.0494290976058932,0.824388318863457
d100_delay_median_cap1,d200_delay_median_cap1,borough_most_equitable,borough,most_equitable,Bronx,Illegal Tree Damage,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,25,0.967921760391198,candidate_d200_delay_median_cap1_borough_f9aa0855bb1e5ca2,4b4270df7e81782988215f8398e0c575600c25b47e7a4a1d5ea28b6348972c3e,25,0.9864058679706602,0.018484107579462172,0.8092909535452323
d100_delay_median_cap1,d200_delay_median_cap1,borough_most_equitable,borough,most_equitable,Bronx,Other,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,25,0.9957333333333334,candidate_d200_delay_median_cap1_borough_f9aa0855bb1e5ca2,4b4270df7e81782988215f8398e0c575600c25b47e7a4a1d5ea28b6348972c3e,25,0.9984000000000001,0.002666666666666706,0.9333333333333332
d100_delay_median_cap1,d200_delay_median_cap1,borough_most_equitable,borough,most_equitable,Bronx,Prune,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,25,0.09371826371826368,candidate_d200_delay_median_cap1_borough_f9aa0855bb1e5ca2,4b4270df7e81782988215f8398e0c575600c25b47e7a4a1d5ea28b6348972c3e,25,0.043685503685503634,-0.05003276003276005,0.8538083538083538
d100_delay_median_cap1,d200_delay_median_cap1,borough_most_equitable,borough,most_equitable,Bronx,Remove Tree,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,25,0.7226449275362319,candidate_d200_delay_median_cap1_borough_f9aa0855bb1e5ca2,4b4270df7e81782988215f8398e0c575600c25b47e7a4a1d5ea28b6348972c3e,25,0.505,-0.21764492753623188,0.9001358695652174
d100_delay_median_cap1,d200_delay_median_cap1,borough_most_equitable,borough,most_equitable,Bronx,Root/Sewer/Sidewalk,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,25,0.9262458153993305,candidate_d200_delay_median_cap1_borough_f9aa0855bb1e5ca2,4b4270df7e81782988215f8398e0c575600c25b47e7a4a1d5ea28b6348972c3e,25,0.9681874701099952,0.04194165471066469,0.56025824964132
d100_delay_median_cap1,d200_delay_median_cap1,borough_most_equitable,borough,most_equitable,Brooklyn,Hazard,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,25,0.9435498831014526,candidate_d200_delay_median_cap1_borough_f9aa0855bb1e5ca2,4b4270df7e81782988215f8398e0c575600c25b47e7a4a1d5ea28b6348972c3e,25,0.903793645318309,-0.03975623778314363,0.8565022421524664
d100_delay_median_cap1,d200_delay_median_cap1,borough_most_equitable,borough,most_equitable,Brooklyn,Illegal Tree Damage,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,25,0.9971680654185496,candidate_d200_delay_median_cap1_borough_f9aa0855bb1e5ca2,4b4270df7e81782988215f8398e0c575600c25b47e7a4a1d5ea28b6348972c3e,25,0.9992769528728211,0.002108887454271513,0.9122014202711428
d100_delay_median_cap1,d200_delay_median_cap1,borough_most_equitable,borough,most_equitable,Brooklyn,Other,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,25,0.9997080291970804,candidate_d200_delay_median_cap1_borough_f9aa0855bb1e5ca2,4b4270df7e81782988215f8398e0c575600c25b47e7a4a1d5ea28b6348972c3e,25,0.9997080291970804,0.0,0.7226277372262774
d100_delay_median_cap1,d200_delay_median_cap1,borough_most_equitable,borough,most_equitable,Brooklyn,Prune,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,25,0.1445474285005273,candidate_d200_delay_median_cap1_borough_f9aa0855bb1e5ca2,4b4270df7e81782988215f8398e0c575600c25b47e7a4a1d5ea28b6348972c3e,25,0.08468515416589115,-0.059862274334636145,0.1714126186487995
d100_delay_median_cap1,d200_delay_median_cap1,borough_most_equitable,borough,most_equitable,Brooklyn,Remove Tree,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,25,0.714963974213121,candidate_d200_delay_median_cap1_borough_f9aa0855bb1e5ca2,4b4270df7e81782988215f8398e0c575600c25b47e7a4a1d5ea28b6348972c3e,25,0.5209215017064847,-0.1940424725066363,0.9354379977246872
d100_delay_median_cap1,d200_delay_median_cap1,borough_most_equitable,borough,most_equitable,Brooklyn,Root/Sewer/Sidewalk,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,25,0.9958241062954761,candidate_d200_delay_median_cap1_borough_f9aa0855bb1e5ca2,4b4270df7e81782988215f8398e0c575600c25b47e7a4a1d5ea28b6348972c3e,25,0.9414699989454814,-0.054354107349994685,0.6567541917114837
d100_delay_median_cap1,d200_delay_median_cap1,borough_most_equitable,borough,most_equitable,Manhattan,Hazard,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,25,0.9545592376001732,candidate_d200_delay_median_cap1_borough_f9aa0855bb1e5ca2,4b4270df7e81782988215f8398e0c575600c25b47e7a4a1d5ea28b6348972c3e,25,0.8991812865497075,-0.055377951050465724,0.7309941520467836
d100_delay_median_cap1,d200_delay_median_cap1,borough_most_equitable,borough,most_equitable,Manhattan,Illegal Tree Damage,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,25,0.9906817231283982,candidate_d200_delay_median_cap1_borough_f9aa0855bb1e5ca2,4b4270df7e81782988215f8398e0c575600c25b47e7a4a1d5ea28b6348972c3e,25,0.9678628189042242,-0.022818904224173986,0.4993726474278545
d100_delay_median_cap1,d200_delay_median_cap1,borough_most_equitable,borough,most_equitable,Manhattan,Other,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,25,0.9934591194968553,candidate_d200_delay_median_cap1_borough_f9aa0855bb1e5ca2,4b4270df7e81782988215f8398e0c575600c25b47e7a4a1d5ea28b6348972c3e,25,1.0,0.006540880503144719,0.9245283018867924
d100_delay_median_cap1,d200_delay_median_cap1,borough_most_equitable,borough,most_equitable,Manhattan,Prune,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,25,0.14324761204996322,candidate_d200_delay_median_cap1_borough_f9aa0855bb1e5ca2,4b4270df7e81782988215f8398e0c575600c25b47e7a4a1d5ea28b6348972c3e,25,0.05272593681116821,-0.09052167523879501,0.861131520940485
d100_delay_median_cap1,d200_delay_median_cap1,borough_most_equitable,borough,most_equitable,Manhattan,Remove Tree,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,25,0.7215112899619942,candidate_d200_delay_median_cap1_borough_f9aa0855bb1e5ca2,4b4270df7e81782988215f8398e0c575600c25b47e7a4a1d5ea28b6348972c3e,25,0.5007288173485357,-0.2207824726134585,0.6284372904091214
d100_delay_median_cap1,d200_delay_median_cap1,borough_most_equitable,borough,most_equitable,Manhattan,Root/Sewer/Sidewalk,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,25,0.9978510378510379,candidate_d200_delay_median_cap1_borough_f9aa0855bb1e5ca2,4b4270df7e81782988215f8398e0c575600c25b47e7a4a1d5ea28b6348972c3e,25,0.9761660561660561,-0.021684981684981786,0.1538461538461538
d100_delay_median_cap1,d200_delay_median_cap1,borough_most_equitable,borough,most_equitable,Queens,Hazard,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,25,0.9175369340271547,candidate_d200_delay_median_cap1_borough_f9aa0855bb1e5ca2,4b4270df7e81782988215f8398e0c575600c25b47e7a4a1d5ea28b6348972c3e,25,0.8766828159578922,-0.040854118069262535,0.842275255697111
d100_delay_median_cap1,d200_delay_median_cap1,borough_most_equitable,borough,most_equitable,Queens,Illegal Tree Damage,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,25,0.9967365967365968,candidate_d200_delay_median_cap1_borough_f9aa0855bb1e5ca2,4b4270df7e81782988215f8398e0c575600c25b47e7a4a1d5ea28b6348972c3e,25,0.996902356902357,0.00016576016576019814,0.7257187257187258
d100_delay_median_cap1,d200_delay_median_cap1,borough_most_equitable,borough,most_equitable,Queens,Other,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,25,0.9966045548654244,candidate_d200_delay_median_cap1_borough_f9aa0855bb1e5ca2,4b4270df7e81782988215f8398e0c575600c25b47e7a4a1d5ea28b6348972c3e,25,0.9961904761904762,-0.00041407867494824835,0.8136645962732919
d100_delay_median_cap1,d200_delay_median_cap1,borough_most_equitable,borough,most_equitable,Queens,Prune,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,25,0.07750948639837524,candidate_d200_delay_median_cap1_borough_f9aa0855bb1e5ca2,4b4270df7e81782988215f8398e0c575600c25b47e7a4a1d5ea28b6348972c3e,25,0.04778151889262995,-0.029727967505745287,0.244668911335578
d100_delay_median_cap1,d200_delay_median_cap1,borough_most_equitable,borough,most_equitable,Queens,Remove Tree,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,25,0.6396411764705882,candidate_d200_delay_median_cap1_borough_f9aa0855bb1e5ca2,4b4270df7e81782988215f8398e0c575600c25b47e7a4a1d5ea28b6348972c3e,25,0.4941372549019608,-0.14550392156862735,0.84
d100_delay_median_cap1,d200_delay_median_cap1,borough_most_equitable,borough,most_equitable,Queens,Root/Sewer/Sidewalk,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,25,0.1117249790380364,candidate_d200_delay_median_cap1_borough_f9aa0855bb1e5ca2,4b4270df7e81782988215f8398e0c575600c25b47e7a4a1d5ea28b6348972c3e,25,0.8924094824300632,0.7806845033920269,0.6391493254058999
d100_delay_median_cap1,d200_delay_median_cap1,borough_most_equitable,borough,most_equitable,Staten Island,Hazard,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,25,0.951732057416268,candidate_d200_delay_median_cap1_borough_f9aa0855bb1e5ca2,4b4270df7e81782988215f8398e0c575600c25b47e7a4a1d5ea28b6348972c3e,25,0.9314066985645932,-0.020325358851674746,0.6998405103668262
d100_delay_median_cap1,d200_delay_median_cap1,borough_most_equitable,borough,most_equitable,Staten Island,Illegal Tree Damage,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,25,0.9973333333333333,candidate_d200_delay_median_cap1_borough_f9aa0855bb1e5ca2,4b4270df7e81782988215f8398e0c575600c25b47e7a4a1d5ea28b6348972c3e,25,0.9966868686868686,-0.0006464646464646728,0.5121212121212121
d100_delay_median_cap1,d200_delay_median_cap1,borough_most_equitable,borough,most_equitable,Staten Island,Other,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,25,0.9937349397590362,candidate_d200_delay_median_cap1_borough_f9aa0855bb1e5ca2,4b4270df7e81782988215f8398e0c575600c25b47e7a4a1d5ea28b6348972c3e,25,0.9893975903614458,-0.00433734939759034,0.7831325301204819
d100_delay_median_cap1,d200_delay_median_cap1,borough_most_equitable,borough,most_equitable,Staten Island,Prune,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,25,0.1064540773957814,candidate_d200_delay_median_cap1_borough_f9aa0855bb1e5ca2,4b4270df7e81782988215f8398e0c575600c25b47e7a4a1d5ea28b6348972c3e,25,0.0971998006975585,-0.009254276698222902,0.3766816143497757
d100_delay_median_cap1,d200_delay_median_cap1,borough_most_equitable,borough,most_equitable,Staten Island,Remove Tree,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,25,0.7016458533461416,candidate_d200_delay_median_cap1_borough_f9aa0855bb1e5ca2,4b4270df7e81782988215f8398e0c575600c25b47e7a4a1d5ea28b6348972c3e,25,0.5311559398014729,-0.1704899135446687,0.8146013448607109
d100_delay_median_cap1,d200_delay_median_cap1,borough_most_equitable,borough,most_equitable,Staten Island,Root/Sewer/Sidewalk,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,25,0.1374291497975708,candidate_d200_delay_median_cap1_borough_f9aa0855bb1e5ca2,4b4270df7e81782988215f8398e0c575600c25b47e7a4a1d5ea28b6348972c3e,25,0.8163495276653171,0.6789203778677463,0.6897773279352226
d100_delay_median_cap1,d200_delay_median_cap1,city_balanced,city,balanced,Bronx,Hazard,candidate_d100_delay_median_cap1_city_8750ba64fb5a6a21,d2155f4ed96c16ec94f65c3dec053214803c3843b41713176a711cbcffbd30c2,25,0.9988634569850039,candidate_d200_delay_median_cap1_city_ae5ff0a539b804d7,29459ce89f0e28ab6f884635956ea144974ec576e85b0b09910cc11258bb9dab,25,0.9967113917390161,-0.0021520652459877665,0.824388318863457
d100_delay_median_cap1,d200_delay_median_cap1,city_balanced,city,balanced,Bronx,Illegal Tree Damage,candidate_d100_delay_median_cap1_city_8750ba64fb5a6a21,d2155f4ed96c16ec94f65c3dec053214803c3843b41713176a711cbcffbd30c2,25,1.0,candidate_d200_delay_median_cap1_city_ae5ff0a539b804d7,29459ce89f0e28ab6f884635956ea144974ec576e85b0b09910cc11258bb9dab,25,0.9984026079869601,-0.0015973920130398778,0.8092909535452323
d100_delay_median_cap1,d200_delay_median_cap1,city_balanced,city,balanced,Bronx,Other,candidate_d100_delay_median_cap1_city_8750ba64fb5a6a21,d2155f4ed96c16ec94f65c3dec053214803c3843b41713176a711cbcffbd30c2,25,1.0,candidate_d200_delay_median_cap1_city_ae5ff0a539b804d7,29459ce89f0e28ab6f884635956ea144974ec576e85b0b09910cc11258bb9dab,25,1.0,0.0,0.9333333333333332
d100_delay_median_cap1,d200_delay_median_cap1,city_balanced,city,balanced,Bronx,Prune,candidate_d100_delay_median_cap1_city_8750ba64fb5a6a21,d2155f4ed96c16ec94f65c3dec053214803c3843b41713176a711cbcffbd30c2,25,0.1121539721539721,candidate_d200_delay_median_cap1_city_ae5ff0a539b804d7,29459ce89f0e28ab6f884635956ea144974ec576e85b0b09910cc11258bb9dab,25,0.20769860769860768,0.09554463554463558,0.8538083538083538
d100_delay_median_cap1,d200_delay_median_cap1,city_balanced,city,balanced,Bronx,Remove Tree,candidate_d100_delay_median_cap1_city_8750ba64fb5a6a21,d2155f4ed96c16ec94f65c3dec053214803c3843b41713176a711cbcffbd30c2,25,0.9679438405797102,candidate_d200_delay_median_cap1_city_ae5ff0a539b804d7,29459ce89f0e28ab6f884635956ea144974ec576e85b0b09910cc11258bb9dab,25,0.9921014492753624,0.0241576086956522,0.9001358695652174
d100_delay_median_cap1,d200_delay_median_cap1,city_balanced,city,balanced,Bronx,Root/Sewer/Sidewalk,candidate_d100_delay_median_cap1_city_8750ba64fb5a6a21,d2155f4ed96c16ec94f65c3dec053214803c3843b41713176a711cbcffbd30c2,25,0.1556862745098039,candidate_d200_delay_median_cap1_city_ae5ff0a539b804d7,29459ce89f0e28ab6f884635956ea144974ec576e85b0b09910cc11258bb9dab,25,0.16417025346724054,0.008483978957436633,0.56025824964132
d100_delay_median_cap1,d200_delay_median_cap1,city_balanced,city,balanced,Brooklyn,Hazard,candidate_d100_delay_median_cap1_city_8750ba64fb5a6a21,d2155f4ed96c16ec94f65c3dec053214803c3843b41713176a711cbcffbd30c2,25,0.9900318117358476,candidate_d200_delay_median_cap1_city_ae5ff0a539b804d7,29459ce89f0e28ab6f884635956ea144974ec576e85b0b09910cc11258bb9dab,25,0.9753416887049174,-0.014690123030930202,0.8565022421524664
d100_delay_median_cap1,d200_delay_median_cap1,city_balanced,city,balanced,Brooklyn,Illegal Tree Damage,candidate_d100_delay_median_cap1_city_8750ba64fb5a6a21,d2155f4ed96c16ec94f65c3dec053214803c3843b41713176a711cbcffbd30c2,25,0.9966516031848505,candidate_d200_delay_median_cap1_city_ae5ff0a539b804d7,29459ce89f0e28ab6f884635956ea144974ec576e85b0b09910cc11258bb9dab,25,0.9978136432106736,0.0011620400258230967,0.9122014202711428
d100_delay_median_cap1,d200_delay_median_cap1,city_balanced,city,balanced,Brooklyn,Other,candidate_d100_delay_median_cap1_city_8750ba64fb5a6a21,d2155f4ed96c16ec94f65c3dec053214803c3843b41713176a711cbcffbd30c2,25,0.9992214111922141,candidate_d200_delay_median_cap1_city_ae5ff0a539b804d7,29459ce89f0e28ab6f884635956ea144974ec576e85b0b09910cc11258bb9dab,25,0.9998053527980535,0.0005839416058394109,0.7226277372262774
d100_delay_median_cap1,d200_delay_median_cap1,city_balanced,city,balanced,Brooklyn,Prune,candidate_d100_delay_median_cap1_city_8750ba64fb5a6a21,d2155f4ed96c16ec94f65c3dec053214803c3843b41713176a711cbcffbd30c2,25,0.10244307959550836,candidate_d200_delay_median_cap1_city_ae5ff0a539b804d7,29459ce89f0e28ab6f884635956ea144974ec576e85b0b09910cc11258bb9dab,25,0.07289534090204103,-0.02954773869346733,0.1714126186487995
d100_delay_median_cap1,d200_delay_median_cap1,city_balanced,city,balanced,Brooklyn,Remove Tree,candidate_d100_delay_median_cap1_city_8750ba64fb5a6a21,d2155f4ed96c16ec94f65c3dec053214803c3843b41713176a711cbcffbd30c2,25,0.9984338263177854,candidate_d200_delay_median_cap1_city_ae5ff0a539b804d7,29459ce89f0e28ab6f884635956ea144974ec576e85b0b09910cc11258bb9dab,25,0.7776374668183541,-0.22079635949943133,0.9354379977246872
d100_delay_median_cap1,d200_delay_median_cap1,city_balanced,city,balanced,Brooklyn,Root/Sewer/Sidewalk,candidate_d100_delay_median_cap1_city_8750ba64fb5a6a21,d2155f4ed96c16ec94f65c3dec053214803c3843b41713176a711cbcffbd30c2,25,0.1665042708003796,candidate_d200_delay_median_cap1_city_ae5ff0a539b804d7,29459ce89f0e28ab6f884635956ea144974ec576e85b0b09910cc11258bb9dab,25,0.1206495834651481,-0.0458546873352315,0.6567541917114837
d100_delay_median_cap1,d200_delay_median_cap1,city_balanced,city,balanced,Manhattan,Hazard,candidate_d100_delay_median_cap1_city_8750ba64fb5a6a21,d2155f4ed96c16ec94f65c3dec053214803c3843b41713176a711cbcffbd30c2,25,0.9947238466536712,candidate_d200_delay_median_cap1_city_ae5ff0a539b804d7,29459ce89f0e28ab6f884635956ea144974ec576e85b0b09910cc11258bb9dab,25,0.9981113277019711,0.0033874810482998896,0.7309941520467836
d100_delay_median_cap1,d200_delay_median_cap1,city_balanced,city,balanced,Manhattan,Illegal Tree Damage,candidate_d100_delay_median_cap1_city_8750ba64fb5a6a21,d2155f4ed96c16ec94f65c3dec053214803c3843b41713176a711cbcffbd30c2,25,0.991283981597658,candidate_d200_delay_median_cap1_city_ae5ff0a539b804d7,29459ce89f0e28ab6f884635956ea144974ec576e85b0b09910cc11258bb9dab,25,0.9964031785863655,0.005119196988707553,0.4993726474278545
